,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
2009-05-01,225986.56933466546,309274.0082333705,163797.53945684884,268056.1509174928,315219.43672831,138588.91594105467,111427.2572924054,306011.43089597265,176612.69718398867,276526.1072072808,224097.60535441493,177070.8402085198,367770.82212671364,181554.76548716376,436490.933648843,222467.49619698792,221415.8185844284,146689.81811517285,196584.22042995444,180251.22003285706,155352.65416568168,279628.9220936749,164003.85266995113,152857.5505147332,164149.18422973258,216309.95539126903,141469.08060735476,240184.24931643484,179988.8933228591,235963.17962148355,248773.08535189825,189564.16433525828,131058.49939179678,166791.7331353581,119525.36596433149,117258.28662313164,117147.57218207844,104251.20456078109,178564.03946939507,161397.1329755323,269995.4188502953,109060.66872505013,133597.79636602063,118688.72751115022,250629.83698568222,205854.47502824827,109505.70909923955,148957.06982560924,127562.48172273242,121724.17312788939,121040.47097883029
2009-06-01,224895.13711749532,306005.876556035,160903.40979852088,267055.5140130066,312828.6273681946,138564.81167296707,110021.75750736654,305219.6312917795,173581.24463711889,273476.5526384391,223753.4148157828,175784.82842656327,365634.21118227515,175462.82829684834,431921.0066072491,221099.78387638947,219592.04521738962,145118.07874640432,195940.19564840055,179422.68939862392,155408.82440208655,277104.1330715304,163666.86389448916,151859.55808659003,163414.89865879182,215968.26646219435,140783.38397317368,237701.7128007641,179826.40002275258,234270.49510955825,248342.81270319808,187966.774569141,130435.25946077291,166346.88367532322,119248.451632209,116974.86617617145,117033.85166767775,104021.28692586518,176681.87635565747,160990.93188549636,267930.3680018605,108883.51715366989,133043.73430268714,118911.54253025282,249116.92207898895,205573.42848296184,109631.10465000215,148571.9132763476,127746.04717935168,121621.40532574902,120714.01568013335
2009-07-01,223927.39742425305,303582.23580482526,158427.09117644577,266018.4340983969,310641.7281583803,138575.69164758746,108840.80754895462,304647.6706222036,171034.5483185175,271253.63510712824,223247.35393590806,174522.66746572373,363303.1540879128,169486.44142569802,427454.3336575833,220034.14719098908,217824.08024381092,143789.8976882754,195168.00898138326,178834.11798887188,155314.41197144907,274844.04049002833,163298.25256169186,150934.07627001335,162687.14172684812,215331.9981582133,140131.59412236497,235243.85171439988,179445.84864025048,232613.83708311032,247876.27773108587,186333.0833458747,129839.37545790739,165736.9925625177,118979.3684607129,116715.96428757241,116811.9935642673,103756.11393287474,174886.83456035823,160710.96287234614,265753.4402074335,108678.87649755273,132412.17272075583,119054.31966507922,247811.85214771132,205317.3467460098,109770.68426532146,148126.93094179756,127879.90781626363,121538.7254779751,120324.04573157952
2009-08-01,222925.0620025595,301556.59024192573,156145.57722303635,264898.958330541,308753.63447439217,138459.6850491369,107706.87961059088,304116.16332005383,168713.02044106147,269310.7382927399,222752.79464898168,173379.03486386262,361298.2876104998,164705.65265904006,424018.8717540715,219088.07699797722,216134.49127045917,142657.0954418579,194262.46549831692,178350.4656298364,155109.91040725625,272896.5675223264,162864.7405820896,150195.39448801338,161863.70739437002,214351.63907007713,139605.9954157585,233186.21837517657,179174.09123137637,231287.63921302304,247463.6717512228,185497.86385939503,129221.66065603211,165242.7167407367,118644.88290946039,116386.1428703791,116542.06185985576,103546.73565753509,173098.21624455266,160894.5548642736,264171.1151375343,108487.8203012513,131851.56218307375,119138.8517201628,246957.15711353076,204755.96215147967,109909.80699573178,147703.74786825373,127953.61026711717,121435.47926890024,119901.76344701163
2009-09-01,221942.56915000148,299969.91764661233,154056.7231753359,263956.0548367363,307168.44778474706,138306.61656469773,106707.80441889253,303774.7634067047,166561.98879106433,267701.02090083034,222336.17624840824,171817.9004524804,358940.7367924507,160989.5605246703,419983.9051775623,218046.98320866437,214525.88862284998,141590.81556571435,193334.0811236006,177748.38585289242,154854.8050904059,270647.9902310257,162455.11098996387,149543.40209274334,161112.8634571191,213406.14839663412,139171.85236476545,231696.20538317584,178408.01160537245,230420.8931135072,247065.96735958802,184810.79641828476,128632.31921606563,164704.00235627568,118250.4947192553,116020.21461044702,116253.35031428642,102881.79368536956,171184.2376366163,161325.15194531903,262822.5695167636,108280.84780653322,131331.3986524492,119087.96203697944,246237.74251597267,204081.07184400657,110018.26378406801,147273.5689612911,128150.23861177475,121331.82496478483,119511.70181158214
2009-10-01,221057.36617214733,299124.109165462,152289.52521605932,263226.46966094105,306009.82049040316,138103.38435260268,105594.14788597186,303502.8744293766,164271.68784405934,266628.2284459884,222116.24303764245,170298.2187955779,356475.5561743579,158514.23069573622,415461.7573050794,217128.54378717902,213077.84421290192,140534.75335049466,192689.72392848137,176999.98250642684,154589.3569357889,268770.4410329025,162175.79985513387,148941.48543629772,160486.85736949986,212719.43313181947,138841.11577631033,230679.78421964645,178192.55200779458,229936.23869503397,246674.48870706293,184173.74975579433,128143.28597737379,164167.30610915564,117876.76885673398,115597.42070569277,115997.97372431046,102093.62137216768,169479.07300350044,161718.84356241813,261755.56116078558,108128.5684247932,130933.98323948246,119051.11898307956,245620.41039077772,203384.850635729,110051.09469371747,146930.68023701824,128489.93875603635,121216.92421409291,119231.45423556422
2009-11-01,220554.5461430458,299957.37089699024,151111.26626800335,262760.2251261565,305235.2480257915,138146.0064518317,104615.65511927159,303540.0225568164,163278.60697631145,266091.41196944617,222135.64840843677,168813.10180033502,355488.40630773496,156651.7016177027,411369.596383872,216549.62243326742,212043.12211285936,139596.15052742395,192126.9362748183,176229.8705926008,154492.6396418181,267288.2014603264,162119.16992467525,148481.53013671178,160064.7141304389,212188.7805935306,138557.49239172597,229849.43901021036,177848.28116620184,229964.02417965783,246648.60158882625,183472.6611146539,127745.57576258761,163588.34651512443,117670.22170760452,115245.72916175473,115849.75668812862,101191.0712060746,168043.67811170776,161656.60587457955,260389.9619378264,108023.26988655426,130799.87209441577,118984.89422120154,244949.28505919036,202646.5325137709,110168.98107333593,146636.73312722382,128798.92542448733,121128.88723660102,118952.62385177077
2009-12-01,220462.9461241206,301864.60289690905,150215.8039465412,262447.41664495127,304925.81553944485,138270.69055341597,103736.6392688378,304095.0700657279,162999.0014298162,265734.05051029375,222336.14417356046,168054.15609533284,356510.0478117955,154845.01816731808,410233.05186113034,216274.43538287384,211291.87602641806,138847.87670473175,191615.7671216131,175775.1851344132,154307.06567223012,266288.36582766095,162207.10526918896,148194.70025094887,159664.187020236,211807.68054644353,138352.22469172967,229192.5069619567,177519.10974672798,230083.68581450926,246952.5492514005,183045.06060580618,127420.12454553517,163113.77340465196,117595.18748270853,114970.39039700135,115785.22706684533,100729.4559493608,167183.87140893642,161473.15764509104,259078.24161317004,108009.86163756311,130884.73570404551,118916.97590622834,244165.91570172706,202106.63484359448,110291.52503069828,146535.0228841543,129196.96729648532,121064.08825174377,118715.55961753459
2010-01-01,220758.40724690855,303801.68524672015,149526.47784025574,262219.28065892693,304850.95946614235,138331.26483633948,103171.08962003991,305160.28786276514,162920.84878196227,264760.77381972515,222839.32680188035,167313.29905314863,358329.77262273437,153787.2400750716,411195.1293269364,216257.70682560338,210555.26436442565,138151.4641618758,190861.50228697667,175562.71668699407,154288.33212486954,265733.06777094776,162457.60357716586,148055.01093202594,159295.6040326131,211505.62109228308,138252.65701031956,228559.8673276763,177303.23120489286,230981.14628776687,247685.33652823683,182758.46638518796,127219.8081209053,162995.61830876337,117683.62798115176,114813.32680511044,115716.14036055589,100537.17214053056,166144.330882523,161387.2660854938,257814.17287647826,107990.40272351012,130925.83254032744,118813.18711198181,243624.19624009499,201759.76275215647,110477.32793919583,146616.81746099432,129660.19283808948,121066.64941940641,118488.73266349023
2010-02-01,221107.92353066462,304610.93821527116,148926.20685959465,262200.70401594794,304926.1710042888,138317.70865478463,102632.03741565983,306543.0717956431,162073.25066001617,263648.3533275596,223429.19111422557,166969.55133769044,358952.40777471615,152889.53647788116,414285.640428637,216084.90601483488,209862.7811307097,137552.08397249543,190155.41454019654,175639.9977937909,154323.62653913433,265101.54328242847,162806.85358457142,147872.37308747228,158894.1606249784,211384.70638886615,138189.2358263505,228059.42173547237,177299.47914467088,231987.12758876092,247956.3484588191,182704.8127011178,127076.75098455389,163196.74639997582,117785.96147996734,114742.0427182616,115727.66654089784,100548.86331342628,165368.9460327217,161279.8505186724,257163.52673067164,107969.85192367544,130760.95480024825,118656.14368695334,243402.72394451025,201697.04358976494,110625.11763853092,146692.25682888424,130097.42195960357,121140.7003422051,118435.54804007865
2010-03-01,221479.7733881476,305644.9033040781,148517.30699675775,262279.5369808828,304866.49631039455,138342.66807642166,102290.2854148309,307695.42514874524,161012.84684250804,262574.9135889756,223947.3188982623,166160.0421548302,358635.445517908,152107.85663142533,416349.8406115407,215694.04638898963,209268.6372615332,137070.7145523261,189773.515738242,176090.14985054513,154551.70412614767,264654.3235840095,163292.26779682247,147623.346225503,158573.41816313507,211516.85461525634,138211.98155955345,227914.15509657687,177558.72908652507,233106.03223830872,248174.67216184107,183096.5281727373,126806.76197902772,163566.36288065498,117918.82748068962,114660.44959952716,115744.70373291195,100774.95164358064,164380.28186593577,160998.72391087608,257148.25929727196,108016.66766123322,130698.97936139531,118694.7539251839,243390.13088741366,201702.33933890387,110850.04788610783,146814.42847387565,130258.26038447292,121362.61806277937,118410.08315914588
2010-04-01,221879.95189600447,306932.72214803676,148160.29103470175,262674.90335012274,304763.5533976327,138517.11759087126,102142.0038310794,308856.58053247596,160492.49331090393,262513.0664774601,224107.86596281582,166253.4177922577,359678.1929513637,150881.63064314993,418716.3518037137,215131.23899473684,208961.93061915008,136853.87028590357,189616.99966940001,176631.19621608627,154689.15150247348,264307.4301343626,163763.9985195144,147442.6808130258,158425.8916308624,211696.8439544849,138264.9435711205,227705.61970051142,177267.25448533485,233281.78065679173,248318.83819775083,184027.16230793367,126424.30054880335,163909.2164087426,118015.29938988319,114528.53165211203,115911.11455714765,101066.88947905577,163733.61268003294,160658.72080711697,257861.38253902472,108152.68364906166,130851.0909165,118804.99475992333,243196.15560638113,201802.71080901477,111151.19109487708,146947.0438029345,130637.0964363602,121585.80421244957,118451.29583555435
2010-05-01,222242.8899180314,308350.68348409864,147697.3949761934,263097.71953406587,304493.39728128066,138718.5783860502,102267.28109703813,309618.0701404936,159839.3434811677,262752.2227611548,223820.10990514513,165925.7026638525,362873.5722107918,149645.1065743335,419557.7133422645,214703.56294991836,208628.13414318452,136672.6467391683,189779.6518685705,177116.63650707144,154838.43797531247,264381.46824528225,164073.5164436998,147382.78408332227,158373.44700576607,211820.03410624174,138350.4200159552,227025.3192660391,176836.22695509563,232964.0878220361,248829.46526271699,184934.2170944936,125971.07235607272,164113.30537020354,118113.8125176932,114337.79287405599,116000.35549200843,101341.37130979735,163124.6853365568,160584.31323860973,258520.90849397532,108312.18399603882,131046.78232858372,119033.11156193198,242997.52403022395,202156.0914967671,111462.81209781625,147198.909495385,130920.98907556396,121748.43169047253,118449.14645595326
2010-06-01,222268.8395308871,308285.73077326926,146999.36447318282,263663.2278978716,304029.95557464065,138764.13399683844,102470.98694068578,310219.48676787416,159037.51075928763,262405.0798577109,223173.13266032064,166229.84729129937,366375.4630888155,148985.6281272216,421627.76929634064,214377.1396439967,207806.83546801776,136377.87447801136,189752.0250196214,177107.46345548824,154969.0710571217,264352.3480716935,164128.06471599,147245.69167528788,158239.2084507052,211837.57046670638,138329.84941303558,225849.2722968501,175861.36912542718,232657.76907302006,249096.14613296973,184906.12529390736,125518.80457633751,163974.10355605176,118120.32058519544,114137.19908410347,116076.31026910897,101602.9596513791,161897.36036475011,160794.6206068978,259029.8771190586,108334.6545297437,130955.81701786724,119172.82286541902,242785.54553286228,202524.10284791034,111589.95263809327,147381.39430033977,131026.90380368044,121731.39650106302,118393.67947431015
2010-07-01,221708.41625916446,307148.4769736733,146031.96674351665,264025.1822892016,303207.92098560807,138518.20639847932,102400.31256155083,310060.0240669358,157137.0727492981,260879.58549788976,222271.80768897562,165042.21612067203,368344.43788941304,148359.60676742022,422998.4540115372,214293.76359599375,206348.5747223357,135659.21124182618,189601.83133961726,176720.03330206798,154942.5251064218,263861.4051836946,163877.97552708443,146886.8812831104,157826.45222159685,212070.05208720142,138183.06819302178,224391.02686910937,174793.47347824843,232526.6194637,249274.14208871228,184086.6416224644,124930.38794543625,163509.52132503083,117945.0986721794,113834.5144005594,116016.96470191493,101797.1007361815,160229.7308783343,161354.14639211632,258772.17764612674,108245.79666786648,130573.5266849927,119098.70656970306,242410.77357251474,202625.29094465633,111466.10290006152,147483.83802105905,130449.13227493675,121591.65238726065,118141.3167576053
